id,key,value,type 
127145074,highway,unclassified,regular
127145074,name,Paco Drive,regular
127145074,cfcc,A41,tiger
127145074,county,"Santa Clara, CA",tiger
127145074,name_base,Paco,tiger
127145074,name_type,Dr,tiger
127145075,highway,residential,regular
127145075,name,Stardust Lane,regular
127145075,cfcc,A41,tiger
127145075,county,"Santa Clara, CA",tiger
127145075,name_base,Stardust,tiger
127145075,name_type,Ln,tiger
127145075,reviewed,no,tiger
127843640,leisure,playground,regular
127843641,leisure,common,regular
129583060,foot,yes,regular
129583060,highway,footway,regular
129583060,name,Stevens  Creek  Trail,regular
129583061,highway,footway,regular
129583061,name,Stevens  Creek  Trail,regular
129583145,highway,footway,regular
129583145,name,Stevens Creek Trail,regular
129898339,highway,cycleway,regular
129898340,source,NHD,regular
129898340,waterway,stream,regular
129900514,natural,coastline,regular
129900515,natural,coastline,regular
133164443,highway,footway,regular
133164444,highway,footway,regular
133164445,highway,footway,regular
133164446,area,yes,regular
133164446,highway,pedestrian,regular
133164447,highway,footway,regular
133164448,highway,footway,regular
133164450,highway,footway,regular
133164452,railway,platform,regular
133164453,railway,platform,regular
133164455,barrier,fence,regular
133164456,barrier,fence,regular
133164457,barrier,fence,regular
133164458,barrier,fence,regular
133164459,barrier,fence,regular
133335860,leisure,pitch,regular
133335860,sport,baseball,regular
134470691,housenumber,1050,addr
134470691,street,West Remington Drive,addr
134470691,amenity,place_of_worship,regular
134470691,building,yes,regular
134470691,denomination,church_of_christ,regular
134470691,ele,57,regular
134470691,county_id,085,gnis
134470691,created,04/16/1999,gnis
134470691,feature_id,1830485,gnis
134470691,state_id,06,gnis
134470691,name,Sunnyvale Church of Christ,regular
134470691,religion,christian,regular
134470691,url,http://sunnyvalecoc.org/,regular
136461888,highway,service,regular
136461888,maxspeed,5 mph,regular
136461888,oneway,no,regular
136461888,service,driveway,regular
136461889,highway,service,regular
136461889,maxspeed,5 mph,regular
136461889,oneway,no,regular
136461889,service,driveway,regular
138391076,access,yes,regular
138391076,bicycle,dismount,regular
138391076,foot,yes,regular
138391076,highway,footway,regular
138391076,motor_vehicle,no,regular
138391076,name,Tyler Park Footpath,regular
138391076,cfcc,A41,tiger
138391076,county,"Santa Clara, CA",tiger
138391076,name_base,Tyler Park,tiger
138391076,name_type,Way,tiger
140355768,city,Mountain View,addr
140355768,country,US,addr
140355768,housenumber,2519,addr
140355768,postcode,94043,addr
140355768,street,Alvin Street,addr
140355768,building,yes,regular
140355769,city,Mountain View,addr
140355769,country,US,addr
140355769,housenumber,2507,addr
140355769,postcode,94043,addr
140355769,street,Alvin Street,addr
140355769,building,yes,regular
140355770,city,Mountain View,addr
140355770,country,US,addr
140355770,housenumber,522,addr
140355770,postcode,94043,addr
140355770,street,Victory Avenue,addr
140355770,building,yes,regular
140355771,city,Mountain View,addr
140355771,country,US,addr
140355771,housenumber,2522,addr
140355771,postcode,94043,addr
140355771,street,Alvin Street,addr
140355771,building,yes,regular
140355772,city,Mountain View,addr
140355772,country,US,addr
140355772,housenumber,2515,addr
140355772,postcode,94043,addr
140355772,street,Nedson Court,addr
140355772,building,yes,regular
140355773,city,Mountain View,addr
140355773,country,US,addr
140355773,housenumber,2519,addr
140355773,postcode,94043,addr
140355773,street,Nedson Court,addr
140355773,building,yes,regular
140355774,city,Mountain View,addr
140355774,country,US,addr
140355774,housenumber,530,addr
140355774,postcode,94043,addr
140355774,street,Victory Avenue,addr
140355774,building,yes,regular
140355781,building,yes,regular
140355783,building,yes,regular
140355784,city,Palo Alto,addr
140355784,housenumber,646,addr
140355784,street,San Antonio Road,addr
140355784,building,yes,regular
140355785,building,yes,regular
140355786,city,Palo Alto,addr
140355786,housenumber,648,addr
140355786,street,San Antonio Road,addr
140355786,building,yes,regular
140355787,city,Palo Alto,addr
140355787,housenumber,636,addr
140355787,street,San Antonio Road,addr
140355787,building,yes,regular
140355788,city,Palo Alto,addr
140355788,housenumber,638,addr
140355788,street,San Antonio Road,addr
140355788,building,yes,regular
140355789,building,yes,regular
140355790,building,yes,regular
140355791,city,Palo Alto,addr
140355791,housenumber,644,addr
140355791,street,San Antonio Road,addr
140355791,building,yes,regular
140355792,building,yes,regular
140355793,building,yes,regular
140355794,city,Palo Alto,addr
140355794,housenumber,640,addr
140355794,street,San Antonio Road,addr
140355794,building,yes,regular
140355795,city,Palo Alto,addr
140355795,housenumber,632,addr
140355795,street,San Antonio Road,addr
140355795,building,yes,regular
140355798,city,Palo Alto,addr
140355798,housenumber,630,addr
140355798,street,San Antonio Road,addr
140355798,building,yes,regular
140355799,building,yes,regular
140355801,building,yes,regular
140355802,building,yes,regular
140355803,building,yes,regular
140355804,building,yes,regular
140355805,building,yes,regular
140355806,building,yes,regular
140355812,city,Palo Alto,addr
140355812,housenumber,650,addr
140355812,street,San Antonio Road,addr
140355812,building,yes,regular
140355813,city,Palo Alto,addr
140355813,housenumber,642,addr
140355813,street,San Antonio Road,addr
140355813,building,yes,regular
140355814,building,yes,regular
140355815,building,yes,regular
140355817,building,yes,regular
140355819,city,Palo Alto,addr
140355819,housenumber,634,addr
140355819,street,San Antonio Road,addr
140355819,building,yes,regular
140355821,building,yes,regular
140355822,building,yes,regular
140355823,building,yes,regular
140355825,city,Mountain View,addr
140355825,country,US,addr
140355825,housenumber,508,addr
140355825,postcode,94043,addr
140355825,street,Victory Avenue,addr
140355825,building,yes,regular
140355827,city,Mountain View,addr
140355827,country,US,addr
140355827,housenumber,2534,addr
140355827,postcode,94043,addr
140355827,street,Alvin Street,addr
140355827,building,yes,regular
140355828,city,Mountain View,addr
140355828,country,US,addr
140355828,housenumber,2521,addr
140355828,postcode,94043,addr
140355828,street,Nedson Court,addr
140355828,building,yes,regular
140355829,city,Mountain View,addr
140355829,country,US,addr
140355829,housenumber,2535,addr
140355829,postcode,94043,addr
140355829,street,Claire Court,addr
140355829,building,yes,regular
140355830,city,Mountain View,addr
140355830,country,US,addr
140355830,housenumber,2513,addr
140355830,postcode,94043,addr
140355830,street,Nedson Court,addr
140355830,building,yes,regular
140355831,city,Mountain View,addr
140355831,country,US,addr
140355831,housenumber,534,addr
140355831,postcode,94043,addr
140355831,street,Victory Avenue,addr
140355831,building,yes,regular
140355832,city,Mountain View,addr
140355832,country,US,addr
140355832,housenumber,2565,addr
140355832,postcode,94043,addr
140355832,street,Alvin Street,addr
140355832,building,yes,regular
140355833,city,Mountain View,addr
140355833,country,US,addr
140355833,housenumber,2542,addr
140355833,postcode,94043,addr
140355833,street,Alvin Street,addr
140355833,building,yes,regular
140355834,city,Mountain View,addr
140355834,country,US,addr
140355834,housenumber,2517,addr
140355834,postcode,94043,addr
140355834,street,Nedson Court,addr
140355834,building,yes,regular
140355835,city,Mountain View,addr
